Hospital Name,Address,CITY,STATE,PPN / NON PPN
"The Gujarat Research And Medical 
Institute(Rajasthan Hospitals)","Rajasthan Hospital, Camp Road, Shahibaug, Ahmedabad-
380004 , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Tirupati General Hospital,"Opp Shivam Flat 132 Nava Vadaj , AhmedabadAhmedabad",AHMEDABAD,GUJARAT,PPN
Aarogyam Speciality Hospital,"Opp. Ganesh Tower,,Near Darpan Six Roads,AhmedabadNr. 
Navrang School Circle,",AHMEDABAD,GUJARAT,NON PPN
Anand Multispeciality Hospital,"White House,Subh Complex , Near Rajisthan 
Hospital,,Shahibaugh,NIL",AHMEDABAD,GUJARAT,PPN
Columbia Asia Hospital,"Plot No.121/122,,Hebatpur Road, Off S G 
Highway,,ThaltejNIL",AHMEDABAD,GUJARAT,PPN
"Gcs Medical College Hospital And 
Research Centre","Opp. Drm Office Nr. Chamunda Bridge Naroda 
Road,Ahmedabad,",Ahmedabad,GUJARAT,PPN
"Hcg Hospitals (Healthcare Global 
Enterprises Ltd)","Medisurge Hospitals,,Mithakhali Six Road,,",Ahmedabad,GUJARAT,PPN
Indus Hospital,"Opp. Adani Cng Pump,,Opp Motera Cross Road, Brts 
Stop,,Sabarmati,NIL",AHMEDABAD,GUJARAT,PPN
Kaizen Hospital,"132 Ft. Ring Road,,Helmet Circle,,MemnagarNIL",AHMEDABAD,GUJARAT,PPN
Kalptaru Hospital,"6/1, Gridhar Nagar Society,,Gridhar Nagar 
Shahibaug,Ahmedabad",Ahmedabad,GUJARAT,PPN
Kiran Surgical Hospital,"301, Pratham Mangal Complex,,Near Vasna Bus 
Stand,,Vasna",Ahmedabad,GUJARAT,PPN
"Medilink Hospital And Research Center 
Pvt Ltd","Opp Someshwara Char Rasta Jain Temple,On 132, Ring 
Road, Nr.Shayamal Cross Road,",AHMEDABAD,GUJARAT,PPN
"Narayana Multispeciality Hospital ( 
Ahmedabad)","Ex Monogram Mil Compound,Opp. Rakhiyal Police 
Station,Rakhiyal",Ahmedabad,GUJARAT,PPN
Parimal Hospital ( Maninagar ),"Punit Marg,,Near Under Over Bridge,,Mani Nagar",Ahmedabad,GUJARAT,PPN
Prathana Surgical And Medical Hospital,"Duplex Market, Nayan Nagar,,Krishna Nagar,Ahmedabad",Ahmedabad,GUJARAT,PPN
"Pushpa Children Hospitals And Critical 
Care Centre","302 Vithal Mall, A'Bad,Near Chandkheda Eng College,NIL",AHMEDABAD,GUJARAT,PPN
Samata Hospital Pvt Ltd,"Nr Balmandir,,Behind Bus Stand,,Chandlodia",Ahmedabad,GUJARAT,PPN
Sanjivan Heart And Medical Hospital,"Hiral Shopping Centre, Near Kalimata Temple,,Ramnagar 
Chowk,SabarmatiNIL",AHMEDABAD,GUJARAT,NON PPN
Satyamev Hospital,"Satyamev Arcade,Ahmedabad-Sabarmati-Mehsana State 
Highway,Nr.Chabdkheda Bus Stop,ChandkhedaNIL",AHMEDABAD,GUJARAT,PPN
Saviour Annexe Hospital,"Off Ashram Road,Near Kandoi Bhogilal 
Moolchand,Navrangpura, Dinesh Hall Road,Ahmedabad",AHMEDABAD,GUJARAT,PPN
Shalby Hospital Ltd,"Near Mem Nagar Fire Station,,Vijaya Cross 
Road.,NavrangpuraNIL",AHMEDABAD,GUJARAT,NON PPN
Shraddha Surgical Hospital,"B-4, Surya Complex,,Opp. Navneet House, Opp. A M C O 
Bank, Gurukul Road,,Memnagar",Ahmedabad,GUJARAT,NON PPN
Shreeji Orthopaedic And Ent Hospital,"F/5,Veemurti Complex,Opp. Oxford Tower,,Gurukul 
Road,MemnagarNIL",AHMEDABAD,GUJARAT,PPN
Shrey Hospital And Research Center,"#270/B/5, Near AMCO Bank, Stadium Circle, 
NavrangpuraNIL",AHMEDABAD,GUJARAT,PPN
Siddhi Vinayak Hospital(Maninagar),"Balvatika-Maninagar Road,,Near Jal Dhara Water 
Park,Kakalia,,Maninagar",Ahmedabad,GUJARAT,PPN
"Sterling Hospital-Ahmedabad (Division Of 
Add Life Medical Institute Ltd.)","Off Gurukul Road,,B/H Drive In Cinema,,MemnagarNIL",AHMEDABAD,GUJARAT,PPN
Sushrut Hospital,"9-A Vivekanand Society,Near Badshah Dairy,Mahalaxmi 
Panch Rasta,",Ahmedabad,GUJARAT,PPN
Tapan Hospital Pvt Ltd,"7/76, Vallabh Flats,,Bapunagar Cross Road,Ahmedabad",Ahmedabad,GUJARAT,NON PPN
Smruti Hospital Pvt Ltd,"Unit-1 16/17/18, Sayona Arcade Opp Dinesh Chambers 
Bapunagar AhmedabadAhmedabad",AHMEDABAD,GUJARAT,NON PPN
Central United Hospital,"3rd and 4th floor , Mangalam Arcade , Odhav Talav BRTS 
Bus Stop , Odhav,nil",AHMEDABAD,GUJARAT,PPN
KD Hospital,"Vaishnodevi Circle, S.G.Road,nil",AHMEDABAD,GUJARAT,PPN
Saviour Hospital,"Near Bharat Petrol Pump, Near Lakhudi Talav, Stadium 
Road, Navrangpura,nil",AHMEDABAD,GUJARAT,PPN
Care And Cure Hospital,"Behind Rotray Club, Station Road, Bharuch,,",Bharuch,GUJARAT,NON PPN
M-Cure Hospital,"2nd FLOOR, SHARTHAK 2nd floor,sarthak mall,k 
road,sargasan cross road,gandhinagar, Gandhinagar, 
Gujarat 382421 , GANDHINAGARGandhinagar",GANDHI NAGAR,GUJARAT,PPN
Pagarav Hospital And ICU,"512/1, Nr.G-6 Circle, Opp. SBI, Sector-23",GANDHI NAGAR,GUJARAT,PPN
Kanoria Hospital And Research Centre,"Hansol-Gandhinagar Highway,Nr. Mother 
Dairy,VillbhatGandhinagar",GANDHI NAGAR,GUJARAT,PPN
Yashdeep Hospital,"Opp.Collectorate,,Himmatnagar",Himmatnagar,GUJARAT,NON PPN
Ashirwad Hospital,"150 Ring Road,Mavdi Main Road Crossing,Opp. Jithariya 
Hanuman Mandir, NIL",RAJKOT,GUJARAT,NON PPN
"Sadbhavna Hospital And Medical 
Research Centre","150 Ft Ring Road, Gadhigram, NIL",RAJKOT,GUJARAT,PPN
Sudeep Hospital And Maternity Home,"Ratan Sagar Apt.,,Near Varachha New Police Satation, 
Varachha Road, NIL",SURAT,GUJARAT,NON PPN
Healing Hands Hospital,"Prasham Building ,,City Light Road, NIL",SURAT,GUJARAT,NON PPN
"Metas Of Seventh Day Adventist 
Hospital(Surat)","P.O.Box No 24,,Athwa Lines,SuratNIL",SURAT,GUJARAT,NON PPN
"Kiran Multi Super Specialty Hospital & 
Research Center","Nr Sumul Dairy, Katargam,",SURAT,GUJARAT,NON PPN
SIDS Hospital And Research Centre,"Vijay Nagar, Gate No.3, Beside Nirman Bhavan,Majura gate 
Cross Roads, Ring Road,Opp. Gandhi College,",SURAT,GUJARAT,NON PPN
Indrapuri Hospital,"Uma Char Rasta, Waghodia Road, NIL",VADODARA,GUJARAT,NON PPN
Chandan Hospital And Icu,"Old Navrang Talkies Compound,Opp. Utsav Hotel, 
Raopura,,Baroda Talkies Compound,Raopura",Vadodara,GUJARAT,NON PPN
Chiranjeev Children'S Hospital,"9, Navneet Park,,Ayurvedic Teen Rasta, Outside 
Panigate,,Vadodara",Vadodara,GUJARAT,NON PPN
Dev Hospital And Iccu (Baroda),"Dev Commercial Centre, Nr Natubahi Centre,,Gotri 
Road,,Baroda",Vadodara,GUJARAT,NON PPN
Devamrut Hospital,"Ff 5,6 & Sf 1,2,3,4, A' Wing, Darshanam Arise,,Nr Collabera 
,Gotri Sevasi Main Road,,Gotri",Vadodara,GUJARAT,NON PPN
Devarsh Surgical And Maternity Hospital,"3 & 4 Vihal Krupa Soc, New Sama Road 
Nizampura,Vadodara,",Vadodara,GUJARAT,NON PPN
"Devpushp Meternity And Laproscopic 
Hospital","Devpushp Complex, Tulsidham Cross Road,,Manjalpur, Near 
Deep Chember,Vadodra",Vadodara,GUJARAT,NON PPN
Dhvani Ent Hospital,"Near G. P. O.,,Raopura,Vadodara",Vadodara,GUJARAT,NON PPN
Dr. Bhavesh Patel'S Hospital,"5 - B, Indraprasth Complex,,Opp. Swaminarayan 
Nagar,,Nizampura",Vadodara,GUJARAT,NON PPN
Dr. Munshis Hospital,"Girdharnivas, Raopura,Opp. Ushakiran Building,Raopura",Vadodara,GUJARAT,NON PPN
Dwarkesh Hospital,"10, Shivali Society , L& T Circle,Vip Road,,Karelibaug",Vadodara,GUJARAT,NON PPN
Ganga Jamna Hospital,"Opp. Golden Silver Apts.,,Subhanpura,Subhanpura",Vadodara,GUJARAT,NON PPN
Gujarat Kidney Hospital,"1st Floor,Abhinav Complex,67,Vishwas,Colony Near 
Chikuwadi,,Jetalpur Road Vadodara,",Vadodara,GUJARAT,NON PPN
Gunjan Children Hospital And Icu,"A/F-2 Indraprastha Complex, Above Tata Twin 
Showroom,,Opp. Swami Narayan Nagar Society,,Nizampura",Vadodara,GUJARAT,NON PPN
Gupta Hospital ( Vadodara),"1st Floor,Kabir Shopping Centre,,Makarpura Road,Vadodra",Vadodara,GUJARAT,NON PPN
"Himalaya Cancer Hospital And Research 
Centre","4, Vinod Baug,Nr.Jetalpur Bridge,",Vadodara,GUJARAT,NON PPN
"I Care Hospital And Phaco Centre 
(Vadodara)","Above: Paramount Ct Scan Centre,Behind: Natubhai 
Centre,,Race Course - Gotri Road",Vadodara,GUJARAT,NON PPN
Jadia Orthopedic And Maternity Hospital,"Opp Mahadev Temple,,Nr Karjan,",Vadodara,GUJARAT,NON PPN
Kaka Hospital,"B/H. Dex Plaza, Zavernagar,,Waghodia Road,,Vadodara",Vadodara,GUJARAT,NON PPN
Kalavati Hospital (Vadodara),"D-187/188/189 Dajigar Society,,Harni Warasiya Ring Road, 
Baroda,Kalavati Hospital,D-187-189,Near Premdas Jalaram 
Hospital",Vadodara,GUJARAT,NON PPN
Kamubala Hospital,"53 Defense Colony,,Near Chanakyapur,,New Sama Road",Vadodara,GUJARAT,NON PPN
Kinjal Hospital,"Opposite Police Station, Station Road,,At. & Po. 
Waghodia,,Baroda",Vadodara,GUJARAT,NON PPN
Krishna Hospital(Vado),"1st Floor, Nilamber Complex,Opp Narayan School,Near 
Swami Narayan Gurukul,Char Rasta",Vadodara,GUJARAT,NON PPN
Krishnashray Hospital And Icu,"Sanstha Vasahat,,Raopura",Vadodara,GUJARAT,NON PPN
Metro Hospital And Research Institute,"Harni - Savli Road,,Near Amit Nagar Circle,HarniNIL",VADODARA,GUJARAT,NON PPN
"Viroc Super Speciality Orthopaedic 
Hospital(Nirman Orthopaedics)","5/ B , Nivruti Colony,Aryakanya Vidhalay 
Road,KarelibavaNIL",VADODARA,GUJARAT,NON PPN
"Venus Superspeciality Hospital (A Unit Of 
Venus Medi Surgery Pvt Ltd)","7a, 7b, Shrinathji Park Soc.,Opp. Old Padra Raod,,Opp. 
Akota Ward Office 6#",Vadodara,GUJARAT,NON PPN
Welcare Hospital (Vadodara),"Nr.Miles Motors,Atladara-Vadsar Road,,NIL",VADODARA,GUJARAT,NON PPN
Samvedna Multispeciality Hospital,"C-Wing, Trishla Building, Koparli Road, Chhiri,Near St. 
Xaviews School",VAPI,GUJARAT,NON PPN
Leelawati Hospital,"9 Inder Nagar,Police Line Road,AmbalaNIL",AMBALA,HARYANA,PPN
Vardhman Hospital ( Ambala City ),"C-13 Civil Lines Jail Road,,Opposite Session Court,NIL",AMBALA,HARYANA,PPN
Mehndiratta Hospital,"Manali House, Near Prem Nagar, Sector-1Ambala",AMBALA,HARYANA,PPN
Narain Hospital And Ct Scan Centre,"42,MANAULI HOUSE,AMBALA CITYJail Road",AMBALA,HARYANA,PPN
Monga Hospital And Stone Centre,"Mahesh Nagar Jagadhri Road , Ambala CanttAmbala",AMBALA,HARYANA,PPN
MM Hospital,"6 Police Line, Ambala City- HaryanaAmbala",AMBALA,HARYANA,PPN
Dhawan Orthopaedic Hospital,"Arya Nagar, Jagadhri Road, NIL",AMBALA,HARYANA,PPN
Healing Touch Super Speciality Hospital,"Khasra No. 195, 196, 197, Vill Sultanpur,,Sultanpur Chowk, 
Chandigarh Highway,",AMBALA,HARYANA,PPN
JP Surgical Hospital,"Polytechnic Chowk,Civil Hospital RoadNear Bara Thakur 
dawara,",AMBALA,HARYANA,PPN
Kapoor Hospital(Ambala),"135/7, Sahzad Pur House,,Police Line Chowk,Ambala 
City,NIL",AMBALA,HARYANA,PPN
Rai Multispeciality Hospital,"2069a Chandigarh Road,,Near Naraingarh Chowk,NIL",AMBALA,HARYANA,PPN
"Rotary Ambala Cancer And General 
Hospital.","Gushera Ground,Ram Bag,,Ambala Cantt",AMBALA,HARYANA,PPN
Ishwar Hospital,"Spatu Road ,Miri-Piri Chowk Ambala City,nil",AMBALA,HARYANA,PPN
RJ Super Speciality Hospital,"Delhi - Rohtak Road, Near Rajesh Joon Office, Bahadurgarh, 
Dist Jajjhar, Haryana-124507Bahadurgarh",BAHADURGARH,HARYANA,NON PPN
Care & Cure Hospital,"Old Barahi Road, Opposite Pwd Rest HouseBahadurgarh",BAHADURGARH,HARYANA,NON PPN
Sarvodaya Hospital,"Gopi Colony, Sector-19",FARIDABAD,HARYANA,PPN
Shivalik Hospital,"Huda Market Sector-37,Faridabad,,NIL",FARIDABAD,HARYANA,PPN
Raj Rishik Hospital Pvt Ltd,Clinic Site No. 6 Sector - 3Faridabad,FARIDABAD,HARYANA,PPN
"Qrg Central Hospital And Research 
Centre","69,Sector 20A,Near Ajraunda Chowk, Mathura Road",FARIDABAD,HARYANA,PPN
Sarvodaya Hospital And Research Centre,"YMCA Road, Near ESI Hospital,Sector - 8",FARIDABAD,HARYANA,PPN
C. K. Memorial Kapoor Hospital,"3b/8a,,Nit - 3,Dav College Road,,NIL",FARIDABAD,HARYANA,PPN
IBS Ashwani Hospital,"8-D1,SECTOR-11,FARIDABAD-121006NIL",FARIDABAD,HARYANA,PPN
Fortis Escorts Hospital,"Neelam Bata Road, Opp. Neelam Cinema",FARIDABAD,HARYANA,PPN
Prime Hospital And Ortho Centre,"Site No. 1,Huda Market, Sector-30,Faridabad-121002",FARIDABAD,HARYANA,PPN
Zenith Hospital Pvt Ltd,"Plot no 187/1 Yadav Colony Mohna Road near Punjabi 
Dharamshala And Plot No.110 Yadav Colony, Mohna 
Road,Near Bank of BarodaBallabgarh",FARIDABAD,HARYANA,PPN
RK Hospital,"3C-59 BP,Near ESI, NIT",FARIDABAD,HARYANA,PPN
Lohan Children Hospital,"5C-14,B.P,NIT",FARIDABAD,HARYANA,PPN
"RG Stone Urology And Laparoscopy 
Hospital","A-6,Nehru Ground Neelam Bata Road,NITFaridabad",FARIDABAD,HARYANA,PPN
"Apex Multispeciality And Laproscopy 
Hospital","3C-79,B.P.N.I.T FARIDABADNIL",FARIDABAD,HARYANA,PPN
Jeewan Jyoti Hospital,"562,SECTOR-15,FARIDABAD-121007(HARYANA)NIL",FARIDABAD,HARYANA,PPN
Arsh Hospital,"Opp Era Redwood Residency Tigoan Road Sector 78 
FaridabadFaridabad",FARIDABAD,HARYANA,NON PPN
Ghai Hospital,"Plot No. 29 Sector 9 Faridabad, Haryana-121006",FARIDABAD,HARYANA,PPN
Satyam Hospital,"2/C-14 B.P. NIT, Faridabad , Faridabadfaridabad",FARIDABAD,HARYANA,PPN
Kesar Hospital,"C-480 Chawla Colony Ballabgarh,,BallabgarhBallabgarh",FARIDABAD,HARYANA,PPN
Pawan Hospital,"Samaypur, Near Sec- 56, Ballabgarh, Faridabadnil",FARIDABAD,HARYANA,PPN
Santosh Multispeciality Hospital,"3F - 139, NIT FaridabadFaridabad",FARIDABAD,HARYANA,PPN
"Medicheck Ortho Superspeciality Hospital Site-2,Sec-46, Near Community Centre, Faridabad-121010 ,",FaridabadFaridabad,FARIDABAD,HARYANA,PPN
Gaurav Hospital,"Rajeev Colony, Shamaypur Road Near Petrol Pump, 
Ballabhgarh, FaridabadBallabhgarh",Faridabad,HARYANA,NON PPN
Aar Pee Hospitals,"1276 Sector-28,Faridabad,Faridabad,",FARIDABAD,HARYANA,PPN
Apurva Hospital,"2n/74, B.P.Nit,Naer 2-3 Gole Chakkar Opp. Golf 
Club,FaridabadNIL",FARIDABAD,HARYANA,PPN
Dr. Harish Hospital,"House Number- 701, Sector - 8,,Ymca Road,NIL",FARIDABAD,HARYANA,PPN
Goyal Hospital,"Opp- Hanuman Mandir Side No-2, Sec-8,Dist.Ballabgarh,",FARIDABAD,HARYANA,PPN
Medicheck Hospital,"1 C76/53,Near I.O.B. Bank,NIT",FARIDABAD,HARYANA,PPN
Park Hospital Faridabad,"J - Block, Sector - 10 Near Court",FARIDABAD,HARYANA,PPN
Prakash Hospital,"Site No.2,Near Aggarwal Public School,Sector - 3",FARIDABAD,HARYANA,PPN
Shanti Devi Memorial Hospital,"Sector - 89, Kheri More, Bhopani",FARIDABAD,HARYANA,PPN
Shivmani Hospital,"5E/9 BP ,Behind OBC Bank Near Neelam chowk,",FARIDABAD,HARYANA,PPN
Vardaan Hospital,"3E - I, NIT",FARIDABAD,HARYANA,PPN
Chugh Hospital,"166, KC Road, Block 1, New Industrial Township 4, New 
Industrial Town, Faridabad, Haryana 121013Faridabad",FARIDABAD,HARYANA,PPN
"Doctor Today IVF And Multispeciality 
Hospital","5C-2BP, Railway Road, Nit,Faridabad",FARIDABAD,HARYANA,PPN
Dr Dilip Hospital,"765, opp Sector 29 Petrol Pump ,Sector 28,nil",FARIDABAD,HARYANA,PPN
Shivalik Hospital,"Opposite Sector 91 Sehatpur,nil",FARIDABAD,HARYANA,PPN
Azad Hospital & Trauma Center,"Old Bus Stand, Bhuna, Distt. Fatehabad, Haryana - 
12511Fatehabad",FATEHABAD,HARYANA,NON PPN
Max Hospital Gurgaon,"Block-B, Sushant Lok, phase I",GURGAON,HARYANA,PPN
Neelkanth Hospital,"1 Nathupur Road, Phase-III, DLF City, NIL",GURGAON,HARYANA,PPN
Sethi Hospital ( Gurgaon),"301-302 /4, Model Town,Basai Road,Near Bhuteshwar 
Mandir,GurgaonNIL",GURGAON,HARYANA,PPN
Mamta Hospital (Gurgaon),"877 / 2, Opp Home Guard Office,Sheetla Mata Road,Main 
Bus Stand Gurgaon,,GurgaonNIL",GURGAON,HARYANA,PPN
Aryan Hospital Pvt Ltd,"Old Railway Road,,,Gurgaon",GURGAON,HARYANA,PPN
Tirath Ram Hospital Pvt Ltd(Gurgaon),"163 / 20,,Basai Road,,NIL",GURGAON,HARYANA,PPN
Umkal Hospital,"A-520, Near Iffco Metro Station,,Sushant Lok-1,,Sushant Lok-
1,NIL",GURGAON,HARYANA,PPN
Paras Hospitals Gurgaon,"C-1, Ph-1, Sushant Lok,Sec-43,GurgaonSushant Lok",GURGAON,HARYANA,PPN
Pushpanjali Hospital (Civil Lines),"John Hall Road,,Civil LinesGurgaon",Gurgaon,HARYANA,NON PPN
Kalyani Hospital Pvt Ltd,"Opposite Girls College, Mehrauli Road, Sector-14,",GURGAON,HARYANA,PPN
Columbia Asia Hospital (Palam Vihar),"Block-F, Near Gol ChakkarPalam Vihar",GURGAON,HARYANA,PPN
Ayushman Hospital And Trauma Centre,"Hero Honda Chowk,,N H - 8,,GurgaonNIL",GURGAON,HARYANA,PPN
KK Healthcare Hospital,"238, Sector 5, Urban Estate, nil",GURGAON,HARYANA,PPN
Rockland Hospitals Ltd,"Plot No. P2, Sector-5, Imt Manesar,,Opp. To Raheja 
SquareGurgaon",GURGAON,HARYANA,NON PPN
"Metro Hospital And Heart Institute A Unit 
Of Umkal Health Care Pvt Ltd","H-Block,palam vihar,Gurgaon-122017Gurgaon",GURGAON,HARYANA,NON PPN
Anand Multispeciality Hospital,"P-29, Sector 56, GurgaonGurgaon",GURGAON,HARYANA,NON PPN
Park Hospital,"Q Block, South City 2, Sohna Road, Main Sec-47, Gurugram, 
Haryana 122001gurgaon",GURGAON,HARYANA,PPN
Yashroop Hospital,"12-P, Sector 9, GurgaonGurgaon",Gurgaon,HARYANA,NON PPN
W Pratiksha Hospital,"Golf Course Extn Road, Sector - 56, Shushant Lok II, 
GurgaonGurgaon",GURGAON,HARYANA,NON PPN
Mayom Hospital,"D-Block,,South City,South CityNIL",GURGAON,HARYANA,PPN
Narayana Superspeciality Hospital,"Plot 3201, Block - V, DLF Phase - III, Nathupur, Sector 24, 
nil",GURGAON,HARYANA,PPN
Sukhda Multispeciality Hospital (Hisar),"Delhi Road,,Opp. Green Belt,,Near Pushpa Complex,NIL",HISAR,HARYANA,NON PPN
"Shri Moolchand Kidney Hospital And 
Urological Institute","1075-1076-1077, Sector 13,,Urban Estate,Karnal",Karnal,HARYANA,NON PPN
Uttam Clinic and Hospital,"37-38, Sector 14 Karnal Haryana-132001Sector 14",KARNAL,HARYANA,NON PPN
City Care Hospital,"17, Ashoka Colony, KarnalKarnal",KARNAL,HARYANA,NON PPN
Amritdhara Hospital,"Near ITI Chowk, Kunjpura Road, KarnalKarnal",KARNAL,HARYANA,NON PPN
Park Hospital,"CHD City Sector-45, Karnal, HaryanaKarnal",KARNAL,HARYANA,NON PPN
Arvind Hospital,"Duggal Colony, Opp Randhir Theatre, KarnalKarnal",KARNAL,HARYANA,NON PPN
Saraswati Mission Hospital,"Ambala Road,,PehowaNIL",KURUSHESTRA,HARYANA,NON PPN
Navjeevan Hospital (Nizampur Road),"Nizampur Road Dhowali Narnaul,,Nizampur Road",Palwal,HARYANA,NON PPN
Cosmos Hospital,"Prakash Vihar, Nh-2, Delhi Mathura Road",PALWAL,HARYANA,NON PPN
Dhawan Hospital,"Plot-1, Sector7, Panchakula,,N/O Mansa Devi 
DwarPanchkula",Panchkula,HARYANA,PPN
Raffels Hospital,"Sco 138, Sec-14, Panckula, Haryana,Opp. Police 
Station,,Sector 14,PANCHKULA",PANCHKULA,HARYANA,PPN
Alchemist Hospital Ltd Panchkula,"Sector - 21,,Panchkula",PANCHKULA,HARYANA,PPN
Ojas Super Specialty Hospital,"H1, Sector-26, PANCHKULA",PANCHKULA,HARYANA,PPN
IVY Hospital,"MDC Sector -5 Panchkula,nil",PANCHKULA,HARYANA,PPN
Paras Hospital,"H-2,HSIIDC, Technology Park,Sec-22,nil",PANCHKULA,HARYANA,PPN
D.N.Hospital,"Gohana Road,Krishan Pura,Near G.T.Road,,PanipatNIL",Panipat,HARYANA,NON PPN
Dr. G.C.Gupta Hospital,"372/373 Huda,,Phase-1, Sector 11,PanipatNIL",PANIPAT,HARYANA,NON PPN
Park Hospital,"National Highway No. 1,,Gt Road,",Panipat,HARYANA,NON PPN
Lotus Hospital,"Sonali Road, PanipatPanipat",PANIPAT,HARYANA,NON PPN
"Ganga Sahai Multispecialty Hospital Pvt. 
Ltd","Huda Bye Pass Road Sec -3, Rewari, Near Housing Board 
RewariRewari",Rewari,HARYANA,NON PPN
"Metro Umkal Hospital And Heart Institute Dharuhera Chowk,,,RewariNIL",,REWARI,HARYANA,NON PPN
Pushpanjali Hospital,"Plot No-1, Sec-4,Rajesh Pilot Chowk,NIL",REWARI,HARYANA,NON PPN
LifeCare Hospital Rewari,"Sector-05,Huda Market, Opp. BMG Mall, Circular Road, 
Khasapura, Rewari, Haryana 123401Rewari",REWARI,HARYANA,NON PPN
Sunflag Global Hospital,"PLOT NO 747/28 Bharat colony , opp Hotal Rivoli Near 
sheela chowk , sonipat RoadRohtak",ROHTAK,HARYANA,NON PPN
Kainos Super Speciality Hospital,"Kheri Sadh By Pass Delhi Road Rohtak, Harayana - 
124001Rohtak",ROHTAK,HARYANA,NON PPN
Sanjivani Hospital,"Near Railway Uder Over Bridge,,Hisar Road,,Hisar Road,",SIRSA,HARYANA,NON PPN
Bansal Hospital,"Circular Road Near Valmik Chowk, Sirsa, Haryana 
125055Sirsa",SIRSA,HARYANA,NON PPN
Vinayak Hospital,"Sohna Main Delhi - Alwar Road,,Near Nbgsm College, 
Sohna,Sohna,",Sohna,HARYANA,NON PPN
Nidaan Hospital,"Murthal Road, Sonipat-131001Sonepat",SONEPAT,HARYANA,NON PPN
Gaba Hospital,"Gaba Hospital, Bye Pass Road,,Opp. Panchayat Bhawan,Nh-
93,Yamuna NagarYAMUNA NAGAR",YAMUNA NAGAR,HARYANA,NON PPN
Rk Gupta Hospital,"Gobindpuri Road,,Near Modhu Hotel,Gobindpuri RoadNIL",YAMUNA NAGAR,HARYANA,NON PPN
Apna Hospital,"NH-21, GHAGUS,BILASPUR-174001NIL",BILASPUR,HIMACHAL PRADESH,NON PPN
Vyas Hospital,"Near Kothi Chowk, Village Talwar, P.O. Chandpur, Near Ali 
Khad Bridge,",BILASPUR,HIMACHAL PRADESH,NON PPN
Nav Jeevan Hospital,"Kangra Road,Jwalamukhi.nil",KANGRA,HIMACHAL PRADESH,NON PPN
Aastha Multispeciality Hospital Mandi,"Village Chakkar Po Gutkar Teh Balh,,Himachal 
Pradesh,,Near Milk Plant,",MANDI,HIMACHAL PRADESH,NON PPN
KS Hospital,"245/5, Place Colony, Hospital Road, Teh. sadar,Opp. Zonal 
Hospital Road,",MANDI,HIMACHAL PRADESH,NON PPN
Banga Associated Hospital,"VPO Gutkar,Teh. Sadar,nil",MANDI,HIMACHAL PRADESH,NON PPN
Malhotra Superspeciality Hospital,"Site No. 8,,Himuda, Bhatoli Kalan,,Baddi",Solan,HIMACHAL PRADESH,NON PPN
Lord Mahavira Hospital,"Near Hotel Drive Inn, Dattawal, Dist. SolanNalagarh",SOLAN,HIMACHAL PRADESH,NON PPN
Gagan Hospital,"158, Industrial Area,Old Sabzi Mandi,Baddi,nil",SOLAN,HIMACHAL PRADESH,NON PPN
"Acharya Shri Chander College Of Medical 
Sciences And Hospital(Ascoms)","N.H - 1.Bypass Road,,At The Bank Of Tawi River,SidhraNIL",JAMMU,JAMMU KASHMIR,NON PPN
Jk Medicity Hospital Pvt Ltd,"By Pass Road,Nh-1,Narwal,JammuNIL",JAMMU,JAMMU KASHMIR,NON PPN
"Maharishi Dayanand Hospital And 
Medical Research Centre","228,Bc Road,Rehari Chungi,NIL",JAMMU,JAMMU KASHMIR,NON PPN
Bee Enn General Hospital,"Talab Tillo Road,nil",JAMMU,JAMMU KASHMIR,NON PPN
ASG Hospital Pvt Ltd Srinagar,"M.A. Plaza, S.K. Colony Sector - 01, Near Ansari House,",SRINAGAR,JAMMU KASHMIR,NON PPN
Modern Hospital,"Zero Bridge,Raj Bagh,SrinagarSrinagar",SRINAGAR,JAMMU KASHMIR,NON PPN
"Shri Mata Vaisno Devi Narayana 
Superspeciality Hospital Katra","Kakrayal (Village And Post), Opposite Smudu,,Katra Tehsil 
Reasi District,,NIL",SRINAGAR,JAMMU KASHMIR,NON PPN
Neelam Hospitals Pvt Ltd,"Jodhadih More, Main Road,Chas,NIL",BOKARO,JHARKHAND,NON PPN
Shanti Health Care Hospital,"157, Co-Operative Colony,Bokaro Steel City,",Bokaro,JHARKHAND,NON PPN
Sri Sai Hospital,"Plot No. Gg-8, Sec 4, City Centre,,Near Devi Cinema, Near 
Bokaro Mall,,Bakaro Steel CityNIL",BOKARO,JHARKHAND,NON PPN
"KM Memorial Hospital & Research Centre Bye Pass Road, Chas, BS CityBokaro",,BOKARO,JHARKHAND,NON PPN
Shivam Hospital,"Laxmi Market, Sector 4, Bokaro Steel City, Jharkhand 
827004Bokaro",BOKARO,JHARKHAND,NON PPN
City Hospital(Dugda),"T-More, Dugda, Dist-Bokaro,nil",BOKARO,JHARKHAND,NON PPN
"Shiv Shakti Hospital And Research Centre ITI More, Puruliya Road, Chas,nil",,BOKARO,JHARKHAND,NON PPN
Asarfi Hospital Pvt Ltd,"At - Baramuri,,,P O Bishunpur Polytechnic,NIL",DHANBAD,JHARKHAND,NON PPN
"Asian Dwarkadas Jalan Super Specialty 
Hospital","Near City Centre, Bartand, Dhanbad, Jharkhand 
826001Dhanbad",DHANBAD,JHARKHAND,NON PPN
