Hospital Name,Address,CITY,STATE,PPN / NON PPN
RBM Hospital,"1-10/5, Bommak Brothers Colony,Boduppal,Near B.R. 
ambedkar Statue",HYDERABAD,TELANGANA,NON PPN
Maax Life Multispeciality Hospitals,"Plot No A/529, Opp Mega Function Hall, Karmanghat",HYDERABAD,TELANGANA,PPN
Citi Neuro Centre Hospital,"MLA Colony, Road No - 12, Banjara Hills, nil",HYDERABAD,TELANGANA,PPN
Pratibha Super Speciality Hospital,"5-677/1, Pragatri Nagar, NizamabadJoyalukkas Buliding,",HYDERABAD,TELANGANA,NON PPN
New Shadow Hospital,"5-34, Anajpur Road, Abdullapurmet,Dist. Rangareddy",HYDERABAD,TELANGANA,NON PPN
Happy Hospital,"83&103, Main Road, Madinaguda,Dist. Rangareddy",HYDERABAD,TELANGANA,NON PPN
Hyderabad Multispeciality Hospital,"16-2-674/11, Judges Colony Malakpet,nil",HYDERABAD,TELANGANA,PPN
Ankura Hospital(Sainikpuri),"Beside ICICI Bank, Sainikpuri, A S Rao Nagar,nil",HYDERABAD,TELANGANA,PPN
Ankura Hospital(Boduppal),"Beside Icici Bank Main Road,, Peerzadiguda, Boduppal,nil",HYDERABAD,TELANGANA,PPN
Ankura Hospital(Madinaguda),"Beside Bharat Petrol, Deepthisri Nagar, Madinaguda, 
Hafeezpet,nil",HYDERABAD,TELANGANA,PPN
Anupama Hospital,"Eenadu Colony, VV Nagar colony, Main Raod, Kukatpally,nil",HYDERABAD,TELANGANA,PPN
Ent Care Hospital,"Plot Number 336, Calvary Temple Road, Matrusri Nagar, 
Landmark : Near Calvary Temple,nil",HYDERABAD,TELANGANA,PPN
Fatima Hospital,"9-2-24/20/7/6, New Idgah Road, Jahannuma, Nawab Saheb 
Kunta,nil",HYDERABAD,TELANGANA,PPN
Mana Hospitals,"498, Rd Number 2, Chaitanya Nagar, Vivekananda Nagar, 
Kukatpally,nil",HYDERABAD,TELANGANA,PPN
MEDS Hospital,"21-4-736, Koka Bazaar, Puranapul, Gulab Singh Bowli, 
Hussaini Alam,nil",HYDERABAD,TELANGANA,PPN
Nakshatra Hospitals,"Opp. Swagath Grand Hotel, Alkapuri X Roads, LB Nagar-
Uppal Rd, East Yadav Nagar, Ramakrishnapuram, LB 
Nagarnil",HYDERABAD,TELANGANA,PPN
Rohan Hospital,"Vijay nagar Colony, Opp Vijaya Bank, Beside post office, 
Mehdipatnam,nil",HYDERABAD,TELANGANA,PPN
Safe Kids Hospitals,"Pillor no 108, Inner Ring Rd, Moghal Nagar, Karwan,nil",HYDERABAD,TELANGANA,PPN
Shashi Hospital,"Door No 6,Beside Andhra Bank ATM, Dilsukh Nagar, 
Gaddiannaramnil",HYDERABAD,TELANGANA,PPN
Sunita Childrens Hospital,"Shop No. 82, Opposite Rose Gardens, Sagar Road, Santosh 
Nagar,nil",HYDERABAD,TELANGANA,PPN
Surekha Hospital,"Komplly,nil",HYDERABAD,TELANGANA,PPN
Srikara Hospitals,"Main road, NH-7, Near Cine planet, Kompally,nil",HYDERABAD,TELANGANA,PPN
Onus Hospital,"17-1-382/B/7, Bhance Co-Operative Society,Champapet, 
Rangareddy,OPP SBI Bank,",HYDERABAD,TELANGANA,NON PPN
Krishna Hospital,"H.No- 8-147, Gayathrinagar X Roads, Karmanghat,nil",HYDERABAD,TELANGANA,PPN
Mythri Hospital Chandranagar,"Plot No- 5-4 / 12 To 16, Main Road, Plot No- 5-4 / 12 To 16, 
Main Road, Chandanagar ,nil",HYDERABAD,TELANGANA,PPN
Poojitha Hospital,"7-2-1799 / 4A / 2, Sanathnagar, Czech Colonynil",HYDERABAD,TELANGANA,PPN
SS Multi Speciality Hospital,"7-4-25/S/N, Beside Ioc Petrol Pump Omkar Nagar Sagar 
Road,nil",HYDERABAD,TELANGANA,PPN
Dharani Hospital,"12-2-417/46/8/G1, Hari Hara Teja Apts, shiv bagh, Near 
gudimalkapur X roads, karwan.nil",HYDERABAD,TELANGANA,PPN
Ragini Childrens Hospital,"Opp.Adarsh Bank, Beside Sagar Hotel, Main Rd, Shapur 
Nagar, Jeedimetla,nil",HYDERABAD,TELANGANA,PPN
Sriven Hospital,"Hig-9, 6th Phase, Kphb Colony, Kukatpally.nil",HYDERABAD,TELANGANA,PPN
Swaroopa Multispeciality Hospital,"6-32/A, Nirmala Residency, vennelagadda, qutbullapur road, 
suchitraJeedimetla,",HYDERABAD,TELANGANA,PPN
"Maxcure Suyosha Woman And Child 
Hospital","Behind Cyber Towers, In the Lane of IBIS Hotel, Hitech 
City, Madhapur,PLOT NO 7, SURVEY NO 64",HYDERABAD,TELANGANA,PPN
Metro Cure Hospital,"16-2-661/EFGH, Judges Colony, Lane Beside Bajaj 
Electronics, Malakpet,nil",HYDERABAD,TELANGANA,PPN
Calcium Hospital,"Behind ICICI Bank ATM, Opp Akshara school, HT Road, 
Nizampet Rd, A.S.R.Raju Nagar,nil",HYDERABAD,TELANGANA,PPN
Skycare Hospitals Pvt Ltd,"8-2-335/2/A/1, Road No.5, Banjara Hills,nil",HYDERABAD,TELANGANA,NON PPN
"Raksha Cancer Hospital And 
Chemotherapy Centre","Sai Preeti Complex, Flat No. 3-1-399-402,,Ambedkar 
Road,,Karimnagar",Karimnagar,TELANGANA,NON PPN
Renee Hospital,"H. No.3-1-336, Behind Civil Hospital,,Karimnagar",Karimnagar,TELANGANA,NON PPN
Star Children Hospital,"4-101,Saraswathi Nagar,,",Karimnagar,TELANGANA,NON PPN
Sai Sharanya Hospitals,"7Hills, Behind Laxman Orthopaedic Hospital,Karimnagar,nil",Karimnagar,TELANGANA,NON PPN
Sparsh Childrens Hospital (Karimnagar),"3-3-127, Nawab Complex,Opp. Dr Bhoomreddy Hospital,",Karimnagar,TELANGANA,NON PPN
Sri Mahalaxmi Children Hospital,"Opp. Ravindra Prasad Hospital, Janmabhoominagar 
Kamam,Bellampally Road,Mancherial,",Karimnagar,TELANGANA,NON PPN
Sri Balaji Multi Speciality Hospital,"Nh-9,Kandi Village,,,X' Road,Sangareddy,",Sangareddy,TELANGANA,NON PPN
Parvathi Multispeciality Hospital,"E-30-31, VIKRAMPURI COLONEY, NEAR SECUNDERABAD 
CLUB,Secunderabad",SECUNDERABAD,TELANGANA,NON PPN
"Healing Touch Hospital And Institute of 
Child Health Pvt Ltd","8-1-9, Market Street, Opposite Clock Tower, Secunderabad, 
Telangana 500003Secunderabad",SECUNDERABAD,TELANGANA,NON PPN
Srinivasa Hospital,"256,HASTINA PURI COLONY,SAINIK PURI,SECUNDRABAD-
500094,ANDHRA PRADESHSecunderabad",SECUNDERABAD,TELANGANA,PPN
Janapareddy Hospital,"26/A, ,SIKH VILLAGE, SECUNDERABAD-
500009SECUNDERABAD",SECUNDERABAD,TELANGANA,NON PPN
Basant Sahney Hospital,"No.253, Nehru Nagar, West Marredpally, Nehru Nagar",SECUNDERABAD,TELANGANA,NON PPN
Sunshine Hospital,"1-7-201 to 205, Prenderghast Road, Paradise Circle,",SECUNDERABAD,TELANGANA,PPN
BBR Super Speciality Hospital,"7-4-194, Ferozguda, Balaxiagar",SECUNDERABAD,TELANGANA,PPN
Geetha Multispeciality Hospital,"10-1-5/C, Road No-4, West MarredpallySECUNDERABAD",SECUNDERABAD,TELANGANA,PPN
Srikara Hospitals,"10-03-188, St. Johns Road,,Opp. Railway Reseruation 
Counter,,Behind Ramakrishna Hotel,SECUNDERABAD",SECUNDERABAD,TELANGANA,PPN
Balaji Hospital,"Plot No -34/A, NCL South, Pet Basheerabad, Medchal Road,",SECUNDERABAD,TELANGANA,PPN
"Navjeevan Hospitals (A Unit Of 
Navjeevan Life Care Pvt Ltd)","Plot No. 90, P & T Coloney, Vikrampuri,,Karkhana Main 
Road",SECUNDERABAD,TELANGANA,PPN
Meena Hospital,"10-5-682/2 Sri Ranga Towers , SecunderabadSecunderabad",SECUNDERABAD,TELANGANA,PPN
Sunlife Hospital,"6-3/1, Ramana Nagar Colony, Beside Ayyappa Colony Bus 
Stop, Dammaiguda, Keesara Mandal, Ranga ReddyRanga 
Reddy",SECUNDERABAD,TELANGANA,PPN
Jubilee Hospitals,"Bunglow No. 56, Survey No. 606,, G.V. Reddy Colony, Opp. 
Rythubazar, Alwal, Secunderabad,Opp. Rythubazar, 
AlwalSECUNDERABAD",SECUNDERABAD,TELANGANA,PPN
Basant Sahney Hospital,"HNO-3-5-244,SAYAD JALAK GARDEN,INEST MARRED 
PALLYSECUNDERABAD",SECUNDERABAD,TELANGANA,NON PPN
Innova Childrens Heart Hospital pvt ltd,"#12-5-30,White House,Tarnaka, Moola-ali Road 
SeconderabadSECUNDERABAD",SECUNDERABAD,TELANGANA,NON PPN
"Apollo Hospitals Enterprises 
Ltd(Secunderabad)","St. John Road,,Next To Key'S High School,,St. John 
Road,Secunderabad",SECUNDERABAD,TELANGANA,PPN
Prasad Hospitals,"44-617/12, IDA Nacharam, Behind Telephone Exchange, 
Nacharam, SecunderabadNacharam",SECUNDERABAD,TELANGANA,PPN
BVK Reddy Hospital,"12-11-1256, Boudha Nagar, Warasiguda, Boudhanagar 
Colony, Secunderabad, Telangana 500061Secunderabad",SECUNDERABAD,TELANGANA,PPN
Keerthi Hospital,"Rampally X Road, Nagaram, Secunderabad, Telangana 
500083Nagaram",SECUNDERABAD,TELANGANA,NON PPN
Care Hospitals,"Near Clock Tower, Monda Market, 
SecunderabadSecunderabad",SECUNDERABAD,TELANGANA,PPN
Bhavans Sarada Devi Hospital,"Dr A S Rao Nagar Rd,,Officers Colony, Dr As Rao 
Nagar,,SainikpuriSecunderabad",SECUNDERABAD,TELANGANA,PPN
New Life Line Medicure Hospitals,"1-13/20, Lothkunta Signal,,Opp: Nartaki Tiffins, Lothkunta, 
Alwal",SECUNDERABAD,TELANGANA,PPN
"Mayflower Hospital For Women And 
Children","Plot No 42,43,45 & 46,Vijayapuri Colony,,Dr As Rao 
Nagar,Sainikpuri,,TelanganaNIL",SECUNDERABAD,TELANGANA,PPN
"Navodaya Hospital For Women And 
Children","1-70 To 73 , Mashallaw Building,,Paradise Circle, Pg Road, 
Beside Sunshine Heart Institute,TelanganaNIL",SECUNDERABAD,TELANGANA,PPN
Nest Hospital,"3-7-218,Harsha Towers,Beside Lucid Diagnostics,,Kharkana 
Main Road,,",Secunderabad,TELANGANA,PPN
Prashamsa Hospital,"10-11/6, Temple Alwal, SecunderabadNear clmamaheswar 
temple",SECUNDERABAD,TELANGANA,NON PPN
Rainbow Children Hospital,"Plot No - C17, Vikrampuri Colony, NIL",SECUNDERABAD,TELANGANA,PPN
Shree Pooja Hospital Hyd,"Street N O.1, Hmt Nagar, Andhra Bank,Opp.S.R.Digi 
School,,Nacharam,NIL",SECUNDERABAD,TELANGANA,PPN
Shri Adithya Hospitals,"Plot No 4 5 & 11 Dammaiguda Main Raod,Keesara Mandal 
Nr Ecil,NIL",SECUNDERABAD,TELANGANA,PPN
Sri Chandra Hospital,"3-4-261, Sawaran Street, Civil Hospital Road, Karimnagar",SECUNDERABAD,TELANGANA,NON PPN
Sudha Hospital(Telanagana),"H.No.30-1587/1, Plot No.25,Chandra Giri Colony, Krupa 
Complex,,Beside Boi, Old Safilguda,,Mallakajgiri, Medchal",SECUNDERABAD,TELANGANA,PPN
"Suraksha Children Hospital (A Unit Of 
Rochishmati Health Care Pvt Ltd)","12-13-64 Beside Tarnaka Flyover,,Tarnaka Main Road,NIL",SECUNDERABAD,TELANGANA,PPN
KS Multi Speciality Hospital,"Plot No -3, Ganesh Nagar Hasmatpet, Secunderabad, 
Telangana 500011Hasmatpet",SECUNDERABAD,TELANGANA,PPN
Amrutha Children Hospital,"H. No 5-10-15, Kishanpura, Hanamkonda, Beside Lane Of R 
D Junior College, Hanamkonda, Warangal, Telangana 
506001Hanamkonda",SECUNDERABAD,TELANGANA,NON PPN
Kruti Hospital,"Plot No. 27 & 28, Hasmathpet Road, Beside Reliance Fresh 
Super Market, Bowenpally, Secunderabad, Telangana 
500011Secunderabad",SECUNDERABAD,TELANGANA,PPN
Lotus Cure Multispeciality Hospital,"Survey no-56, Hashmatpet Road, Tirumalgherry Cross 
RoadSecunderabad",SECUNDERABAD,TELANGANA,NON PPN
Sundari Maternity and General Hospital,"8-84,Temple Alwal Road,Alwalnil",SECUNDERABAD,TELANGANA,PPN
Shenoy Hospital,"10-3-4, Entrenchment Road, East Marredpally,nil",SECUNDERABAD,TELANGANA,PPN
Ankura Hospital,"Near Yatri Nivas, SP Road, Opp. Metro Pillar No. 23, Beside 
Dominos Pizza, Begumpet,nil",SECUNDERABAD,TELANGANA,PPN
Nest Children Hospital,"Plot No A 7, Behind Food World,Kharkhana Road, 
Vikrampuri Colony-Vikrampurinil",SECUNDERABAD,TELANGANA,PPN
Lions Patny Hospital,"hop No.9/72, Boosareddyguda, Suman Housing Colony, 
West Marredpally Road,New municipal park,",SECUNDERABAD,TELANGANA,PPN
Guardian Multi Speciality Hospital,"#15-1-237, Opp.L.B.College,,Mulugu 'X' 
Road,,TelanganaNIL",WARANGAL,TELANGANA,NON PPN
Lalitha Hospital,"Opposite Laxmi Talkies, Jayaprakash Narayan Road, 
Sherpura, Warangal, Telangana 506002Warangal",WARANGAL,TELANGANA,NON PPN
Javitri Devi Memorial Hospital,"51/10-J/19-West Arjun Nagar, AgraAgra",AGRA,UTTAR PRADESH,NON PPN
New Life Hospital,"Opp.Nari Niketan (Mahila Jail),,100feet Road,Kalindi Vihar, 
Agra,",Agra,UTTAR PRADESH,NON PPN
Shanti Mangalick Hospital(Agra),"Fatehabad Road,P O,Agra",Agra,UTTAR PRADESH,NON PPN
Mithraj Multisuperspeciality Hospital,"Ramghat Road,,Near Sports Stadium,,Aligarh",Aligarh,UTTAR PRADESH,NON PPN
Priti Hospital,"29-B, Panna Lal Road,,Near Indian Press & Anthony 
School,Allahabad",ALLAHABAD,UTTAR PRADESH,NON PPN
Feroz Hospital,"Mirzapur Road, RampurKarchhana, AllahabadAllahabad",ALLAHABAD,UTTAR PRADESH,NON PPN
Srijan Vatsalya Hospital Pvt Ltd,"8/1/6, Elgin Road, Civil Lines , Opp. Prayag Mahila 
Vidyapeeth SchoolAllahabad",ALLAHABAD,UTTAR PRADESH,NON PPN
Saran Hospital,"73-A, Mal Godam Road,Near Raliway Juction,BareillyNIL",BAREILLY,UTTAR PRADESH,NON PPN
Khushlok Hospital,"Near sindhi market, Near Police chowki Model town,stadium 
road,Hajiyapur,",BAREILLY,UTTAR PRADESH,NON PPN
Metro Vision Hospital,"Near Petrol Pump, Mini By Pass, Road Bareilly, Bareilly, 
Uttarpradesh - 243122Bareilly",BAREILLY,UTTAR PRADESH,NON PPN
Ajay Pratima Hospital,"57, Brajlok Colony,Prem Nagar,Near Sood Dharam Kanta,",BAREILLY,UTTAR PRADESH,NON PPN
"Shri Ganga Charan Aryawardhan Hospital A-2, Rampur Garden,,Opp Gandhi Udhyan,Civil Lines,NIL",,BAREILLY,UTTAR PRADESH,NON PPN
"Shrinath Medicity A Multi Super Speciality 
Hospital","7,Pilibhit,Byepass Road,,Shakti Nagar,NIL",BAREILLY,UTTAR PRADESH,NON PPN
Shri Bholanath Global Hospital,"Bisalpur Road,Near Bank of Baroda,Opp. Green Park,",BAREILLY,UTTAR PRADESH,NON PPN
Dr GK Shrivastava Hospital,"13-D, Rampur Garden, Near Vikas Bhawan,",BAREILLY,UTTAR PRADESH,NON PPN
Rohilkhand Medical College And Hospital,"Opp. Sureshsharma Nagar,Pilibhit Bypass Road,nil",BAREILLY,UTTAR PRADESH,NON PPN
Narayana Hospital,"D-10, Rampur Garden,nil",BAREILLY,UTTAR PRADESH,NON PPN
Life Line Multispeciality Hospital(Bareilly),"Suresh Sharma Nagar, Pilibhit Bypass Road,nil",BAREILLY,UTTAR PRADESH,NON PPN
Care Hospital(Bareilly),"Near Delapeer Petrol Pump, Stadium Road,nil",BAREILLY,UTTAR PRADESH,NON PPN
Ruchi Atul Hospital,"241, Choupla Road,Near Telephone Exchange",BAREILLY,UTTAR PRADESH,NON PPN
Vaidik Hospital,"A-38, Rajendra Nagar,nil",BAREILLY,UTTAR PRADESH,NON PPN
Pulkit Memorial Hospital,"Bairaj Road,nil",BIJNORE,UTTAR PRADESH,NON PPN
"Kailash Hospital ( A Unit Of Umma 
Medicare Ltd)","Plot No. 1727, Tappal Road,,Thr. Yamuna,,Jewar Bangar,","Gautam Buddha 
Nagar",UTTAR PRADESH,NON PPN
Yashoda Hospital Nehru Nagar,"3 Rd-M, Nehru Nagar,,,Nehru NagarNEHRU NAGAR",GHAZIABAD,UTTAR PRADESH,PPN
Chandra Laxmi Hospital,"Sector 4/337 A9 Sector 4/337 Vaishali,Ghajiabad,Sector 
4/337,VaishaliVAISHALI",GHAZIABAD,UTTAR PRADESH,PPN
Ganesh Hospital,"11-C/3, 2-C/3, Nehrugar,Ghaziabad Nehru Nagar,,11-
C/3,,GhaziabadNIL",GHAZIABAD,UTTAR PRADESH,PPN
Sarvodaya Hospital And Heart Centre,"D-3, Kavi Nagar Industrial Area,,Industrial Area,,Kavi 
NagarNIL",GHAZIABAD,UTTAR PRADESH,NON PPN
Meenakshi Hospital,"B-13, Dabur Corporate Office,Near Anand Vihar, 
Kaushambhi",GHAZIABAD,UTTAR PRADESH,PPN
Sarvodaya Hospital,"342, Sector- 4,,Vaishali, Nr. Dabur,GhaziabadNIL",Ghaziabad,UTTAR PRADESH,NON PPN
Gargi Hospital,"R-9/182, RAJNAGAR,NIL",GHAZIABAD,UTTAR PRADESH,NON PPN
Shanti Gopal Hospital,"Plot No-Nh-I,Anisha Khand-Ii,Indrapuram",GHAZIABAD,UTTAR PRADESH,PPN
Yashoda Super Speciality Hospital,"H - 1, Kaushambi,,Near Dabur Chowk,,GhaziabadNIL",GHAZIABAD,UTTAR PRADESH,PPN
Manav Hospital Ghaziabad,"B-Block Market, Kavi Nagar,",GHAZIABAD,UTTAR PRADESH,PPN
Kamal Hospital Kaushambi,"KA-BLOCK,KAUSHAMBI,OPP.WAVE 
CINEMA,GHAZIABADGHAZIABAD",GHAZIABAD,UTTAR PRADESH,PPN
Paras Hospital,"130, Sector - 4,,Vaishali,GhaziabadGhaziabad",GHAZIABAD,UTTAR PRADESH,PPN
Pannalal Shyamlal Hospital,"2nd F/ 172, Nehru Nagar,,At Kalkagarhi Crossing, Ambedkar 
Road,,GhaziabadNIL",Ghaziabad,UTTAR PRADESH,NON PPN
"Max Healthcare Super Speciality Hospital W-3, Sector-1, VaishaliVaishali",,GHAZIABAD,UTTAR PRADESH,PPN
Krishna Hospital And Trauma Centre,"J, 85,Patel Nagar, I , GhaziabadGaziabad",GHAZIABAD,UTTAR PRADESH,PPN
Amicare Hospital Pvt Ltd (Ghaziabad),"15/16, Nyay Khand-I,,Near Indirapuram Public 
School,,Indirapuram",GHAZIABAD,UTTAR PRADESH,PPN
Aarogya Hospital,"Plot No. Nh-1 Sector 6,Vaishali,GhaziabadNIL",GHAZIABAD,UTTAR PRADESH,PPN
Ambay Hospital,"1, Lajpat Nagar,,,Sahibabad,NIL",GHAZIABAD,UTTAR PRADESH,PPN
Columbia Asia Hospital,"Nh-24, Hapur Road, Nagpur Road,,Bahmeta Village,,Near 
Land Craft Golflinks,NIL",GHAZIABAD,UTTAR PRADESH,PPN
"Navin Hospital ( A Unit Of Navin 
Meditech Pvt Ltd )","Nh-1, Sector-3, Vaishali,,Near Water Tank,VaishaliNIL",GHAZIABAD,UTTAR PRADESH,PPN
Prem Dharam Hospital And Diagnostics,"10d - 180, Vasundhara,Opp.Sg Alpha Tower,Bank Of 
Baroda,",Ghaziabad,UTTAR PRADESH,NON PPN
Rama Hospital And Resesarch Centre,"Rama Delhi Nh24, Hapur Delhi Highway 38km,,Panchsheel 
Nagar, Mother Dairy And Jindal Pipeline 
Company,,Milestone,NIL",GHAZIABAD,UTTAR PRADESH,NON PPN
Shree Narayan Hospital,"889, Niti Khand 1st Indirapuram.,,",Ghaziabad,UTTAR PRADESH,NON PPN
LYF Hospital,"NH 4, Begum Hazart Mahal Marg, Opp. St Thomas School 
Gate No. 4, Gyan Khand 1, Indirapuram,",GHAZIABAD,UTTAR PRADESH,PPN
"Atlanta Mediworld Multispeciality Hospital 
& Research Centre","Plot No-Nh-01, Sector-14, Atal Chowk , Vasundhara",GHAZIABAD,UTTAR PRADESH,PPN
Jagmohan Multispeciality Hospital,"E -10, Rameshwar Park, Khajuri Pushta Road,nil",GHAZIABAD,UTTAR PRADESH,PPN
Healing Tree Hospital,"30/1, Shakti Khand Indirapuram,nil",GHAZIABAD,UTTAR PRADESH,PPN
Sharda Hospital (Noida),"Plot No. 32/34,,Knowledge Park Iii,,Greater NoidaGreater 
Noida",GREATER NOIDA,UTTAR PRADESH,PPN
Promhex Hospital,"Plot No. Nh-34, P-2, Omega-1,,Gautam Budm Nagar,,Opp. 
Yamuna Express Way Authornil",GREATER NOIDA,UTTAR PRADESH,PPN
Dev Nandini Hospital,"Garh Road Railway Crossing,Hapur,Hapur",HAPUR,UTTAR PRADESH,NON PPN
LAxmi Health Care Center & Hospital,"Kuttupur Chowck, Shahganj Road, JaunpurJaunpur",Jaunpur,UTTAR PRADESH,NON PPN
Madhuraj Hospital,"113/121, SWROOP NAGAR, NIL",KANPUR,UTTAR PRADESH,NON PPN
"Apollo Spectra Hospitals (Apollo 
Speciality Hospitals Private Ltd)","14/138, Chunni Ganj, Kanpur-208001Kanpur",KANPUR,UTTAR PRADESH,NON PPN
Emerald Multi Specialty Hospital,"438, H-2,,Kidwai Nagar,,(In Front Of Sanjay Van)",Kanpur,UTTAR PRADESH,NON PPN
Guru Teg Bahadur Charitable Hospital,"120/192 (105), Opp. Guru Nanak Public School (Mariampur 
School),,Near Haueli Restrurent,,Lajpat Nagar,",KANPUR,UTTAR PRADESH,NON PPN
JL Rohatgi Hospital,"117/52, Sarvodaya Nagar, Near Bhoot Nath Mandhir, NIL",KANPUR,UTTAR PRADESH,NON PPN
Kulwanti Hospital And Research Center,"117/N/8, Saket Puri ,,KakadeoNIL",KANPUR,UTTAR PRADESH,NON PPN
Rama Hospital Research Centre,"A-1/8,Lakhanpur ,,,Kanpur",Kanpur,UTTAR PRADESH,NON PPN
SIS Hospital & Research Centre,"B- Commercial , 1/9, Ambedker Nagar Awas Vikas No-3, 
Kalyan Pur, Kanpur",KANPUR,UTTAR PRADESH,NON PPN
Fortune Hospital,"117/Q/40-A, Sharda Nagar, KanpurKapnpur",KANPUR,UTTAR PRADESH,NON PPN
Naraina Hospital & Research Centre,"1180, Gangaganj, Panki Kanpur NagarKapnpur",KANPUR,UTTAR PRADESH,NON PPN
Lucknow Hospital,"Behind Krishna Nagar Police Station,,Kanpur 
Road,,LucknowLucknow",LUCKNOW,UTTAR PRADESH,NON PPN
Ajanta Hospital And Ivf Centre Pvt Ltd,"765, ABC Complex, Kanpur Road, Alambagh, Lucknow, 
Uttar Pradesh 226005Lucknow",LUCKNOW,UTTAR PRADESH,NON PPN
"Aastha Centre For Geriatric Medicine 
Palliative Care Hospital And Hospice","B-52, J-Park Mahanagar Extension,,,NIL",LUCKNOW,UTTAR PRADESH,NON PPN
Ford Hospital Unit Of Nova Hospital LTD,"NURSING HOME PLOT NO.2, VIKAS KHAND-1, PATRAKAR 
PURAM CROSSING, GOMTI NAGAR, LUCKNOW",LUCKNOW,UTTAR PRADESH,NON PPN
M.V.Hospital And Research Centre,"314/30, Mirza Mandi ChowkNILL",LUCKNOW,UTTAR PRADESH,NON PPN
Shalimar Hospital,"A-989, Indira Nagar,Near Shalimar Crossing,Lucknow",Lucknow,UTTAR PRADESH,NON PPN
Ahuja Hospital,"4-488,Vivek Khanna,Gomati NagarLucknow",LUCKNOW,UTTAR PRADESH,NON PPN
Vinayak Medicare Hospital,"Near Vinayak Indian Oil Petrol Pump Bijnaur Lucknow 
Lucknow",LUCKNOW,UTTAR PRADESH,NON PPN
Nayati Multi Superspeciality Hospital,"Next To Cng Pump,Nh-2,Mathura",MATHURA,UTTAR PRADESH,NON PPN
Sirohi Hospital And maternity Home,"Multan Nagar, Baghpat Road,Near Bhola Check Post,",MEERUT,UTTAR PRADESH,NON PPN
Jaswant Rai Speciality Hospital,"Opp: Sports Stadium,,Mawana Road,,Civil LinesNIL",MEERUT,UTTAR PRADESH,NON PPN
"Yashlok Hospital And Nursing Home Pvt 
Ltd","Eastern Kutchery Road,,Shivaji Marg,,Near Vaism 
AnathalayaNIL",MEERUT,UTTAR PRADESH,NON PPN
Mrityunjay Hospital,"143, College Road, Chippi Tank, Near Loyal Book Depot, 
MeerutMeerut",MEERUT,UTTAR PRADESH,NON PPN
Chhatrapati Shivaji Subharti Hospital,"Subharti Medical Collage, Swami Vivekanand Subharti 
Vishwavidhyalya, Delhi Haridwar, Byepass Road 
MeerutMeerut",MEERUT,UTTAR PRADESH,NON PPN
Meerut Critical Care Hospital,"L-637, Shastri Nagar, Hapur Road, Meerut, Uttarpradesh 
Meerut",MEERUT,UTTAR PRADESH,NON PPN
"Anand Hospital(Anand Nirogdham 
Hospital Pvt Ltd)","A-1, Damoder Colony,Garh Road,Near Medical colony",MEERUT,UTTAR PRADESH,NON PPN
Bhagya Shree Hospital,"231,233,Mangal Pandey Nagar,Near Bharat Petrol 
Pump,Garh Road",MEERUT,UTTAR PRADESH,NON PPN
Bhupal Hospital Meerut,"159, Begum Bridge Road,Near Ganga Plaza Complex,NIL",MEERUT,UTTAR PRADESH,NON PPN
Iimt Life Line Hospital,"'O' Pocket, Ganga Nagar,Mawana Road,Iimt Engineering 
CollegeNIL",MEERUT,UTTAR PRADESH,NON PPN
Kmc Hospital And Research Centre,"187, Baghpat Road",MEERUT,UTTAR PRADESH,NON PPN
"Metro Hospital And Heart 
Institute(Meerut)","47/G-5,Boundary Road,,Lal Kurti,Lal KurtiNIL",MEERUT,UTTAR PRADESH,NON PPN
Sm Hospital,"A-15 Shastri Nagar,Garh Road,NIL",MEERUT,UTTAR PRADESH,NON PPN
Nutema Hospital,"Opp. LLRM Medical College, Near Mansa Devi Rd,, Garh 
Road,, Meerut, Uttar Pradesh 250004Meerut",MEERUT,UTTAR PRADESH,NON PPN
Nexaa Hospital,"Vill. Dungrawali,NH-58,nil",MEERUT,UTTAR PRADESH,NON PPN
CNS Hospital,"BC-09, Lohia Nagar, Bye- Pass Police Chowki, Hapur 
Road,Opp. Bijli Bamba,",MEERUT,UTTAR PRADESH,NON PPN
Murti Multispeciality Hospital,"44-A, Saket,Gol Market saket,",MEERUT,UTTAR PRADESH,NON PPN
Om Trauma And Neuro Hospital,"C-8-9/5, Jaarati Vihar, Garh Road,OPP Medical 
College(LLRM),",MEERUT,UTTAR PRADESH,NON PPN
Silver Cross Hospital And Trauma Centre,"108/1, Jagriti Vihar, Garh RoadOpp Anand hospital",MEERUT,UTTAR PRADESH,NON PPN
Yug Hospital,"Near Nandan Cinema, Old Hapur Stand,Garh Road",MEERUT,UTTAR PRADESH,NON PPN
Navjeevan Hospital,"Near Apex Tower ,447/1, Mangal Pandey Nagar,nil",MEERUT,UTTAR PRADESH,NON PPN
Mediverve Hospital,"C-13/5, Jagrati Vihar, Garh Road, Opp 1st gate of LLRM 
Medical College,",MEERUT,UTTAR PRADESH,NON PPN
Capital Hospital,"L-501, Shastri Nagar, Meerut,Near DAV School,",MEERUT,UTTAR PRADESH,NON PPN
Cosmos Hospital,"Premnagar,PO-Kazipur, Kanth Road,Near Kothiwal dental 
College,",MORADABAD,UTTAR PRADESH,NON PPN
"Asian Vivekanand Super Specialty 
Hospital","Kanth Road,Moradabad,MoradabadNear MDA Office",MORADABAD,UTTAR PRADESH,NON PPN
Sri Sai Hospital (Moradabad),"Mansarovar Colony,Delhi Road,Locoshed Bridge",MORADABAD,UTTAR PRADESH,NON PPN
